company_id,company_name
440153,multi management company limited
1088905,suvarnabhumi education company limited
473786,p consultant company limited
416990,ansa deli foods (thailand) company limited
199781,image design group company limited
243752,isuzu body corporation [thailand] company limited
515806,royal paragon enterprise company limited
688632,work present
118750,car & truck company limited
63104,communication service and support (thailand) company limited
909774,"alphabet co.,ltd."
721184,burda [thailand] company limited
111576,buhler (thailand) company limited
304469,"eatc co.,ltd."
188316,group one mark company limited
595860,freedom thai company limited
102197,j.c. (thailand) company limited
539869,move up company limited
341121,bamboo park company limited
149081,"ibo group co.,ltd."
375939,andragogy company limited
249666,"helle co.,ltd."
914997,alvogen ( thailand ) company limited
9473,anyone company limited
306764,mahajak co. ltd.
91935,geometry global company limited
419429,"pv (thailand) co., ltd."
223791,"nest co., ltd."
101181,"a.b.c. (thailand) co., ltd."
114152,kpn music academy company limited
371,johnson solution company limited
9075,analysis and marketing
169158,internet export company limited
671626,pacific internet (thailand) company limited
462022,"fine food holding co., ltd."
306126,"f.c.i international co., ltd."
337644,mahasarakham international hospital company limited
380030,dcs engineering company limited
48430,"eastland co., ltd."
1062693,sport premium (thailand) company limited
275643,global project consultant company limited
518861,"new bangkok international airport co., ltd."
251981,liquid marketing communication company limited
369801,on sky company limited
507913,development outsourcing (thailand) company limited
385247,"body studio co., ltd."
493048,n&d (thailand) company limited
192439,ikea product company limited
258994,"auto sound (thailand) co., ltd."
311070,forest tech (thailand) company limited
506159,phuket serenity villas company limited
1064043,suan ngam company limited
986640,"big big corporation co., ltd."
727474,"workplusd co.,ltd."
302169,c. united company limited
568432,r.p. group company limited
792656,vp advance development company limited
58853,"cleanergy thai engineering co.,ltd."
909533,convergence systems company limited
816446,"media acoustics co.,ltd."
1011739,asia beverage company limited
804560,m business travel company limited
47386,"respond enterprise co., ltd."
175514,c. mes company limited
191634,grow up service company limited
511114,"m.c.group co., ltd."
93945,"graphic furniture co., ltd."
1032579,sr catering service company limited
231873,"o. printing co., ltd."
547642,pj group (thailand) company limited
250050,par golf company limited
561006,choop brand company limited
229418,agile distribution (thailand) company limited
131403,japan system (thailand) company limited
337374,ferring pharmaceuticals company limited
354231,kang company limited
331051,"forsite screen co., ltd."
870314,"siam general engineering co., ltd."
1040885,"standard development co., ltd."
8574,air power system company limited
206093,key real estate (thailand) company limited
251546,e-zone (thailand) company limited
103147,"jules co., ltd."
338346,dakasi company limited
322694,leisure corporation company limited
730803,agro green company limited
694280,azur company limited
230827,hpl consultancy company limited
680144,brother sales and service company limited
108010,i-do-ize company limited
169526,hou company limited
257492,"chemical dynamics co., ltd."
320763,get together company limited
262100,fullfillment company limited
527001,friend bar company limited
216168,"inter-marketing co, ltd"
1050558,sirin house company limited
1078537,spu company limited
185162,ole international company limited
189229,grow on company limited
49021,"key solutions co.,ltd."
405090,"esto laboratory co.,ltd."
231395,green creative company limited
613863,rtv group company limited
316277,"daicel polymer (thailand) co.,ltd."
227753,"greentronic co.,ltd."
499268,fit design company limited
197968,hft company limited
737964,business (thailand) company limited
914326,bangkok assay office company limited
219627,"dental center co., ltd."
514826,"engineering equipment center co., ltd."
499681,endless company limited
257445,aisin ai (thailand) company limited
619083,mission health food
211122,at patong company limited
802193,tanapat company limited
595650,"wan technology co., ltd."
1008341,sofa company limited
51702,carry logistics company limited
1059969,"smart identify co.,ltd."
1077852,"spark technology co.,ltd."
344681,"happy mail travel co., ltd."
547088,dong min (thailand) company limited
505727,m. bar company limited
85232,tourism marketing service company limited
357333,kanpoh engineering (thailand) company limited
314668,blue fabric company limited
526758,molin company limited
69927,forestry group ltd.
996505,chiangmai business park company limited
51342,shine company limited
274770,film school company limited
5172,kunming gems
365940,"h c s co., ltd."
391399,lenso corporation public company limited
919838,pme (thailand) company limited
230719,fuji tooling company limited
472816,mann company limited
429257,"quality associate communication co., ltd."
317076,education abroad company limited
95074,"able business co.,ltd."
322998,leisure(thailand) company limited
917978,"concrete group co., ltd."
214519,international consulting group company limited
539883,"m & e solution co.,ltd."
474087,"tactical consultant co., ltd."
86731,underground productions company limited
280578,"exito co.,ltd."
378225,opera consulting company limited
579543,cyber
257253,"living harmony co.,ltd."
725544,dgl company limited
212934,genie (thailand) company limited
370632,"i system co.,ltd."
564766,at enterprise company limited
289901,lopburi energy company limited
145561,jeb asia (thailand) limited
154056,jewelry success company limited
909095,"bangkok samui hospital co.,ltd."
504472,yushi group company limited
820289,sabaijai group company limited
440459,nakara group company limited
510094,beyond global (thailand) company limited
745990,air cool engineering company limited
427512,boss engineering company limited
500679,mtjv (thailand) company limited
764411,"perfect heart co.,ltd."
244514,o r design company limited
256647,"living project co., ltd."
245097,"husky injection molding systems co.,ltd."
502440,"mts product group co.,ltd."
318781,hans solution company limited
471103,a & o supply company limited
89775,frontier services company limited
